decision_week,source_observation_month,release_date,release_date_status,decision_cutoff,filtered_state_0_probability,filtered_state_1_probability,filtered_high_risk_probability,readiness_maturity_date,monthly_transitions_to_maturity,lead_time_state_0_probability,lead_time_state_1_probability,lead_time_high_risk_probability,timing_valid,transition_basis,weekly_transition_matrix_applications,risk_information_source,risk_interpretation
2023-10-02,2023-08-01,2023-09-30,assumed_conservative_full_month_lag,2023-10-02,0.9999999999849364,1.506365936478254e-11,1.506365936478254e-11,2023-11-27,3,0.884965894985026,0.11503410501497419,0.11503410501497419,True,calendar_month_boundaries_from_source_to_maturity,0,released_hmm_filter,geopolitical risk state; not closure probability
2023-10-09,2023-08-01,2023-09-30,assumed_conservative_full_month_lag,2023-10-09,0.9999999999849364,1.506365936478254e-11,1.506365936478254e-11,2023-12-04,4,0.883874695818025,0.1161253041819752,0.1161253041819752,True,calendar_month_boundaries_from_source_to_maturity,0,released_hmm_filter,geopolitical risk state; not closure probability
2023-10-16,2023-08-01,2023-09-30,assumed_conservative_full_month_lag,2023-10-16,0.9999999999849364,1.506365936478254e-11,1.506365936478254e-11,2023-12-11,4,0.883874695818025,0.1161253041819752,0.1161253041819752,True,calendar_month_boundaries_from_source_to_maturity,0,released_hmm_filter,geopolitical risk state; not closure probability
2023-10-23,2023-08-01,2023-09-30,assumed_conservative_full_month_lag,2023-10-23,0.9999999999849364,1.506365936478254e-11,1.506365936478254e-11,2023-12-18,4,0.883874695818025,0.1161253041819752,0.1161253041819752,True,calendar_month_boundaries_from_source_to_maturity,0,released_hmm_filter,geopolitical risk state; not closure probability
2023-10-30,2023-08-01,2023-09-30,assumed_conservative_full_month_lag,2023-10-30,0.9999999999849364,1.506365936478254e-11,1.506365936478254e-11,2023-12-25,4,0.883874695818025,0.1161253041819752,0.1161253041819752,True,calendar_month_boundaries_from_source_to_maturity,0,released_hmm_filter,geopolitical risk state; not closure probability
2023-11-06,2023-09-01,2023-10-31,assumed_conservative_full_month_lag,2023-11-06,0.9999999999706778,2.9322146256630846e-11,2.9322146256630846e-11,2024-01-01,4,0.8838746958179851,0.11612530418201511,0.11612530418201511,True,calendar_month_boundaries_from_source_to_maturity,0,released_hmm_filter,geopolitical risk state; not closure probability
2023-11-13,2023-09-01,2023-10-31,assumed_conservative_full_month_lag,2023-11-13,0.9999999999706778,2.9322146256630846e-11,2.9322146256630846e-11,2024-01-08,4,0.8838746958179851,0.11612530418201511,0.11612530418201511,True,calendar_month_boundaries_from_source_to_maturity,0,released_hmm_filter,geopolitical risk state; not closure probability
2023-11-20,2023-09-01,2023-10-31,assumed_conservative_full_month_lag,2023-11-20,0.9999999999706778,2.9322146256630846e-11,2.9322146256630846e-11,2024-01-15,4,0.8838746958179851,0.11612530418201511,0.11612530418201511,True,calendar_month_boundaries_from_source_to_maturity,0,released_hmm_filter,geopolitical risk state; not closure probability
2023-11-27,2023-09-01,2023-10-31,assumed_conservative_full_month_lag,2023-11-27,0.9999999999706778,2.9322146256630846e-11,2.9322146256630846e-11,2024-01-22,4,0.8838746958179851,0.11612530418201511,0.11612530418201511,True,calendar_month_boundaries_from_source_to_maturity,0,released_hmm_filter,geopolitical risk state; not closure probability
2023-12-04,2023-10-01,2023-11-30,assumed_conservative_full_month_lag,2023-12-04,0.0,1.0,1.0,2024-01-29,3,0.8727962333989906,0.1272037666010096,0.1272037666010096,True,calendar_month_boundaries_from_source_to_maturity,0,released_hmm_filter,geopolitical risk state; not closure probability
2023-12-11,2023-10-01,2023-11-30,assumed_conservative_full_month_lag,2023-12-11,0.0,1.0,1.0,2024-02-05,4,0.8810754695685362,0.11892453043146393,0.11892453043146393,True,calendar_month_boundaries_from_source_to_maturity,0,released_hmm_filter,geopolitical risk state; not closure probability
2023-12-18,2023-10-01,2023-11-30,assumed_conservative_full_month_lag,2023-12-18,0.0,1.0,1.0,2024-02-12,4,0.8810754695685362,0.11892453043146393,0.11892453043146393,True,calendar_month_boundaries_from_source_to_maturity,0,released_hmm_filter,geopolitical risk state; not closure probability
2023-12-25,2023-10-01,2023-11-30,assumed_conservative_full_month_lag,2023-12-25,0.0,1.0,1.0,2024-02-19,4,0.8810754695685362,0.11892453043146393,0.11892453043146393,True,calendar_month_boundaries_from_source_to_maturity,0,released_hmm_filter,geopolitical risk state; not closure probability
2024-01-01,2023-11-01,2023-12-31,assumed_conservative_full_month_lag,2024-01-01,0.9999951891265484,4.810873451622109e-06,4.810873451622109e-06,2024-02-26,3,0.8849658364385075,0.11503416356149271,0.11503416356149271,True,calendar_month_boundaries_from_source_to_maturity,0,released_hmm_filter,geopolitical risk state; not closure probability
2024-01-08,2023-11-01,2023-12-31,assumed_conservative_full_month_lag,2024-01-08,0.9999951891265484,4.810873451622109e-06,4.810873451622109e-06,2024-03-04,4,0.8838746823513438,0.11612531764865627,0.11612531764865627,True,calendar_month_boundaries_from_source_to_maturity,0,released_hmm_filter,geopolitical risk state; not closure probability
2024-01-15,2023-11-01,2023-12-31,assumed_conservative_full_month_lag,2024-01-15,0.9999951891265484,4.810873451622109e-06,4.810873451622109e-06,2024-03-11,4,0.8838746823513438,0.11612531764865627,0.11612531764865627,True,calendar_month_boundaries_from_source_to_maturity,0,released_hmm_filter,geopolitical risk state; not closure probability
2024-01-22,2023-11-01,2023-12-31,assumed_conservative_full_month_lag,2024-01-22,0.9999951891265484,4.810873451622109e-06,4.810873451622109e-06,2024-03-18,4,0.8838746823513438,0.11612531764865627,0.11612531764865627,True,calendar_month_boundaries_from_source_to_maturity,0,released_hmm_filter,geopolitical risk state; not closure probability
2024-01-29,2023-11-01,2023-12-31,assumed_conservative_full_month_lag,2024-01-29,0.9999951891265484,4.810873451622109e-06,4.810873451622109e-06,2024-03-25,4,0.8838746823513438,0.11612531764865627,0.11612531764865627,True,calendar_month_boundaries_from_source_to_maturity,0,released_hmm_filter,geopolitical risk state; not closure probability
2024-02-05,2023-12-01,2024-01-31,assumed_conservative_full_month_lag,2024-02-05,0.9999999991149228,8.850772610865536e-10,8.850772610865536e-10,2024-04-01,4,0.8838746958155896,0.11612530418441055,0.11612530418441055,True,calendar_month_boundaries_from_source_to_maturity,0,released_hmm_filter,geopolitical risk state; not closure probability
2024-02-12,2023-12-01,2024-01-31,assumed_conservative_full_month_lag,2024-02-12,0.9999999991149228,8.850772610865536e-10,8.850772610865536e-10,2024-04-08,4,0.8838746958155896,0.11612530418441055,0.11612530418441055,True,calendar_month_boundaries_from_source_to_maturity,0,released_hmm_filter,geopolitical risk state; not closure probability
2024-02-19,2023-12-01,2024-01-31,assumed_conservative_full_month_lag,2024-02-19,0.9999999991149228,8.850772610865536e-10,8.850772610865536e-10,2024-04-15,4,0.8838746958155896,0.11612530418441055,0.11612530418441055,True,calendar_month_boundaries_from_source_to_maturity,0,released_hmm_filter,geopolitical risk state; not closure probability
2024-02-26,2023-12-01,2024-01-31,assumed_conservative_full_month_lag,2024-02-26,0.9999999991149228,8.850772610865536e-10,8.850772610865536e-10,2024-04-22,4,0.8838746958155896,0.11612530418441055,0.11612530418441055,True,calendar_month_boundaries_from_source_to_maturity,0,released_hmm_filter,geopolitical risk state; not closure probability
2024-03-04,2024-01-01,2024-02-29,assumed_conservative_full_month_lag,2024-03-04,0.9999999203826806,7.96173193536393e-08,7.96173193536393e-08,2024-04-29,3,0.8849658940162934,0.1150341059837067,0.1150341059837067,True,calendar_month_boundaries_from_source_to_maturity,0,released_hmm_filter,geopolitical risk state; not closure probability
2024-03-11,2024-01-01,2024-02-29,assumed_conservative_full_month_lag,2024-03-11,0.9999999203826806,7.96173193536393e-08,7.96173193536393e-08,2024-05-06,4,0.8838746955952002,0.1161253044047999,0.1161253044047999,True,calendar_month_boundaries_from_source_to_maturity,0,released_hmm_filter,geopolitical risk state; not closure probability
2024-03-18,2024-01-01,2024-02-29,assumed_conservative_full_month_lag,2024-03-18,0.9999999203826806,7.96173193536393e-08,7.96173193536393e-08,2024-05-13,4,0.8838746955952002,0.1161253044047999,0.1161253044047999,True,calendar_month_boundaries_from_source_to_maturity,0,released_hmm_filter,geopolitical risk state; not closure probability
2024-03-25,2024-01-01,2024-02-29,assumed_conservative_full_month_lag,2024-03-25,0.9999999203826806,7.96173193536393e-08,7.96173193536393e-08,2024-05-20,4,0.8838746955952002,0.1161253044047999,0.1161253044047999,True,calendar_month_boundaries_from_source_to_maturity,0,released_hmm_filter,geopolitical risk state; not closure probability
2024-04-01,2024-02-01,2024-03-31,assumed_conservative_full_month_lag,2024-04-01,0.99999999684545,3.1545499407435946e-09,3.1545499407435946e-09,2024-05-27,3,0.8849658949468194,0.11503410505318067,0.11503410505318067,True,calendar_month_boundaries_from_source_to_maturity,0,released_hmm_filter,geopolitical risk state; not closure probability
2024-04-08,2024-02-01,2024-03-31,assumed_conservative_full_month_lag,2024-04-08,0.99999999684545,3.1545499407435946e-09,3.1545499407435946e-09,2024-06-03,4,0.8838746958092368,0.11612530419076332,0.11612530419076332,True,calendar_month_boundaries_from_source_to_maturity,0,released_hmm_filter,geopolitical risk state; not closure probability
2024-04-15,2024-02-01,2024-03-31,assumed_conservative_full_month_lag,2024-04-15,0.99999999684545,3.1545499407435946e-09,3.1545499407435946e-09,2024-06-10,4,0.8838746958092368,0.11612530419076332,0.11612530419076332,True,calendar_month_boundaries_from_source_to_maturity,0,released_hmm_filter,geopolitical risk state; not closure probability
2024-04-22,2024-02-01,2024-03-31,assumed_conservative_full_month_lag,2024-04-22,0.99999999684545,3.1545499407435946e-09,3.1545499407435946e-09,2024-06-17,4,0.8838746958092368,0.11612530419076332,0.11612530419076332,True,calendar_month_boundaries_from_source_to_maturity,0,released_hmm_filter,geopolitical risk state; not closure probability
2024-04-29,2024-02-01,2024-03-31,assumed_conservative_full_month_lag,2024-04-29,0.99999999684545,3.1545499407435946e-09,3.1545499407435946e-09,2024-06-24,4,0.8838746958092368,0.11612530419076332,0.11612530419076332,True,calendar_month_boundaries_from_source_to_maturity,0,released_hmm_filter,geopolitical risk state; not closure probability
2024-05-06,2024-03-01,2024-04-30,assumed_conservative_full_month_lag,2024-05-06,0.9999999998627916,1.3720838534369486e-10,1.3720838534369486e-10,2024-07-01,4,0.8838746958176831,0.1161253041823171,0.1161253041823171,True,calendar_month_boundaries_from_source_to_maturity,0,released_hmm_filter,geopolitical risk state; not closure probability
2024-05-13,2024-03-01,2024-04-30,assumed_conservative_full_month_lag,2024-05-13,0.9999999998627916,1.3720838534369486e-10,1.3720838534369486e-10,2024-07-08,4,0.8838746958176831,0.1161253041823171,0.1161253041823171,True,calendar_month_boundaries_from_source_to_maturity,0,released_hmm_filter,geopolitical risk state; not closure probability
2024-05-20,2024-03-01,2024-04-30,assumed_conservative_full_month_lag,2024-05-20,0.9999999998627916,1.3720838534369486e-10,1.3720838534369486e-10,2024-07-15,4,0.8838746958176831,0.1161253041823171,0.1161253041823171,True,calendar_month_boundaries_from_source_to_maturity,0,released_hmm_filter,geopolitical risk state; not closure probability
2024-05-27,2024-03-01,2024-04-30,assumed_conservative_full_month_lag,2024-05-27,0.9999999998627916,1.3720838534369486e-10,1.3720838534369486e-10,2024-07-22,4,0.8838746958176831,0.1161253041823171,0.1161253041823171,True,calendar_month_boundaries_from_source_to_maturity,0,released_hmm_filter,geopolitical risk state; not closure probability
2024-06-03,2024-04-01,2024-05-31,assumed_conservative_full_month_lag,2024-06-03,0.9999999316953035,6.830469648799601e-08,6.830469648799601e-08,2024-07-29,3,0.8849658941539643,0.11503410584603592,0.11503410584603592,True,calendar_month_boundaries_from_source_to_maturity,0,released_hmm_filter,geopolitical risk state; not closure probability
2024-06-10,2024-04-01,2024-05-31,assumed_conservative_full_month_lag,2024-06-10,0.9999999316953035,6.830469648799601e-08,6.830469648799601e-08,2024-08-05,4,0.8838746956268668,0.11612530437313333,0.11612530437313333,True,calendar_month_boundaries_from_source_to_maturity,0,released_hmm_filter,geopolitical risk state; not closure probability
2024-06-17,2024-04-01,2024-05-31,assumed_conservative_full_month_lag,2024-06-17,0.9999999316953035,6.830469648799601e-08,6.830469648799601e-08,2024-08-12,4,0.8838746956268668,0.11612530437313333,0.11612530437313333,True,calendar_month_boundaries_from_source_to_maturity,0,released_hmm_filter,geopolitical risk state; not closure probability
2024-06-24,2024-04-01,2024-05-31,assumed_conservative_full_month_lag,2024-06-24,0.9999999316953035,6.830469648799601e-08,6.830469648799601e-08,2024-08-19,4,0.8838746956268668,0.11612530437313333,0.11612530437313333,True,calendar_month_boundaries_from_source_to_maturity,0,released_hmm_filter,geopolitical risk state; not closure probability
2024-07-01,2024-05-01,2024-06-30,assumed_conservative_full_month_lag,2024-07-01,0.999999999350826,6.491740970712967e-10,6.491740970712967e-10,2024-08-26,3,0.884965894977309,0.11503410502269111,0.11503410502269111,True,calendar_month_boundaries_from_source_to_maturity,0,released_hmm_filter,geopolitical risk state; not closure probability
2024-07-08,2024-05-01,2024-06-30,assumed_conservative_full_month_lag,2024-07-08,0.999999999350826,6.491740970712967e-10,6.491740970712967e-10,2024-09-02,4,0.88387469581625,0.11612530418375022,0.11612530418375022,True,calendar_month_boundaries_from_source_to_maturity,0,released_hmm_filter,geopolitical risk state; not closure probability
2024-07-15,2024-05-01,2024-06-30,assumed_conservative_full_month_lag,2024-07-15,0.999999999350826,6.491740970712967e-10,6.491740970712967e-10,2024-09-09,4,0.88387469581625,0.11612530418375022,0.11612530418375022,True,calendar_month_boundaries_from_source_to_maturity,0,released_hmm_filter,geopolitical risk state; not closure probability
2024-07-22,2024-05-01,2024-06-30,assumed_conservative_full_month_lag,2024-07-22,0.999999999350826,6.491740970712967e-10,6.491740970712967e-10,2024-09-16,4,0.88387469581625,0.11612530418375022,0.11612530418375022,True,calendar_month_boundaries_from_source_to_maturity,0,released_hmm_filter,geopolitical risk state; not closure probability
2024-07-29,2024-05-01,2024-06-30,assumed_conservative_full_month_lag,2024-07-29,0.999999999350826,6.491740970712967e-10,6.491740970712967e-10,2024-09-23,4,0.88387469581625,0.11612530418375022,0.11612530418375022,True,calendar_month_boundaries_from_source_to_maturity,0,released_hmm_filter,geopolitical risk state; not closure probability
2024-08-05,2024-06-01,2024-07-31,assumed_conservative_full_month_lag,2024-08-05,0.9999999999765712,2.3428865754503113e-11,2.3428865754503113e-11,2024-09-30,3,0.8849658949849242,0.11503410501507601,0.11503410501507601,True,calendar_month_boundaries_from_source_to_maturity,0,released_hmm_filter,geopolitical risk state; not closure probability
2024-08-12,2024-06-01,2024-07-31,assumed_conservative_full_month_lag,2024-08-12,0.9999999999765712,2.3428865754503113e-11,2.3428865754503113e-11,2024-10-07,4,0.8838746958180016,0.11612530418199861,0.11612530418199861,True,calendar_month_boundaries_from_source_to_maturity,0,released_hmm_filter,geopolitical risk state; not closure probability
2024-08-19,2024-06-01,2024-07-31,assumed_conservative_full_month_lag,2024-08-19,0.9999999999765712,2.3428865754503113e-11,2.3428865754503113e-11,2024-10-14,4,0.8838746958180016,0.11612530418199861,0.11612530418199861,True,calendar_month_boundaries_from_source_to_maturity,0,released_hmm_filter,geopolitical risk state; not closure probability
2024-08-26,2024-06-01,2024-07-31,assumed_conservative_full_month_lag,2024-08-26,0.9999999999765712,2.3428865754503113e-11,2.3428865754503113e-11,2024-10-21,4,0.8838746958180016,0.11612530418199861,0.11612530418199861,True,calendar_month_boundaries_from_source_to_maturity,0,released_hmm_filter,geopolitical risk state; not closure probability
2024-09-02,2024-07-01,2024-08-31,assumed_conservative_full_month_lag,2024-09-02,0.9999999999815335,1.846650047538281e-11,1.846650047538281e-11,2024-10-28,3,0.8849658949849846,0.11503410501501561,0.11503410501501561,True,calendar_month_boundaries_from_source_to_maturity,0,released_hmm_filter,geopolitical risk state; not closure probability
2024-09-09,2024-07-01,2024-08-31,assumed_conservative_full_month_lag,2024-09-09,0.9999999999815335,1.846650047538281e-11,1.846650047538281e-11,2024-11-04,4,0.8838746958180155,0.11612530418198472,0.11612530418198472,True,calendar_month_boundaries_from_source_to_maturity,0,released_hmm_filter,geopolitical risk state; not closure probability
2024-09-16,2024-07-01,2024-08-31,assumed_conservative_full_month_lag,2024-09-16,0.9999999999815335,1.846650047538281e-11,1.846650047538281e-11,2024-11-11,4,0.8838746958180155,0.11612530418198472,0.11612530418198472,True,calendar_month_boundaries_from_source_to_maturity,0,released_hmm_filter,geopolitical risk state; not closure probability
2024-09-23,2024-07-01,2024-08-31,assumed_conservative_full_month_lag,2024-09-23,0.9999999999815335,1.846650047538281e-11,1.846650047538281e-11,2024-11-18,4,0.8838746958180155,0.11612530418198472,0.11612530418198472,True,calendar_month_boundaries_from_source_to_maturity,0,released_hmm_filter,geopolitical risk state; not closure probability
2024-09-30,2024-08-01,2024-09-30,assumed_conservative_full_month_lag,2024-09-30,0.9999994401187593,5.59881240697649e-07,5.59881240697649e-07,2024-11-25,3,0.884965888171644,0.1150341118283561,0.1150341118283561,True,calendar_month_boundaries_from_source_to_maturity,0,released_hmm_filter,geopolitical risk state; not closure probability
2024-10-07,2024-08-01,2024-09-30,assumed_conservative_full_month_lag,2024-10-07,0.9999994401187593,5.59881240697649e-07,5.59881240697649e-07,2024-12-02,4,0.8838746942508329,0.1161253057491673,0.1161253057491673,True,calendar_month_boundaries_from_source_to_maturity,0,released_hmm_filter,geopolitical risk state; not closure probability
2024-10-14,2024-08-01,2024-09-30,assumed_conservative_full_month_lag,2024-10-14,0.9999994401187593,5.59881240697649e-07,5.59881240697649e-07,2024-12-09,4,0.8838746942508329,0.1161253057491673,0.1161253057491673,True,calendar_month_boundaries_from_source_to_maturity,0,released_hmm_filter,geopolitical risk state; not closure probability
2024-10-21,2024-08-01,2024-09-30,assumed_conservative_full_month_lag,2024-10-21,0.9999994401187593,5.59881240697649e-07,5.59881240697649e-07,2024-12-16,4,0.8838746942508329,0.1161253057491673,0.1161253057491673,True,calendar_month_boundaries_from_source_to_maturity,0,released_hmm_filter,geopolitical risk state; not closure probability
2024-10-28,2024-08-01,2024-09-30,assumed_conservative_full_month_lag,2024-10-28,0.9999994401187593,5.59881240697649e-07,5.59881240697649e-07,2024-12-23,4,0.8838746942508329,0.1161253057491673,0.1161253057491673,True,calendar_month_boundaries_from_source_to_maturity,0,released_hmm_filter,geopolitical risk state; not closure probability
2024-11-04,2024-09-01,2024-10-31,assumed_conservative_full_month_lag,2024-11-04,0.9999999998747467,1.252532960432865e-10,1.252532960432865e-10,2024-12-30,3,0.8849658949836849,0.11503410501631517,0.11503410501631517,True,calendar_month_boundaries_from_source_to_maturity,0,released_hmm_filter,geopolitical risk state; not closure probability
2024-11-11,2024-09-01,2024-10-31,assumed_conservative_full_month_lag,2024-11-11,0.9999999998747467,1.252532960432865e-10,1.252532960432865e-10,2025-01-06,4,0.8838746958177165,0.11612530418228365,0.11612530418228365,True,calendar_month_boundaries_from_source_to_maturity,0,released_hmm_filter,geopolitical risk state; not closure probability
2024-11-18,2024-09-01,2024-10-31,assumed_conservative_full_month_lag,2024-11-18,0.9999999998747467,1.252532960432865e-10,1.252532960432865e-10,2025-01-13,4,0.8838746958177165,0.11612530418228365,0.11612530418228365,True,calendar_month_boundaries_from_source_to_maturity,0,released_hmm_filter,geopolitical risk state; not closure probability
2024-11-25,2024-09-01,2024-10-31,assumed_conservative_full_month_lag,2024-11-25,0.9999999998747467,1.252532960432865e-10,1.252532960432865e-10,2025-01-20,4,0.8838746958177165,0.11612530418228365,0.11612530418228365,True,calendar_month_boundaries_from_source_to_maturity,0,released_hmm_filter,geopolitical risk state; not closure probability
2024-12-02,2024-10-01,2024-11-30,assumed_conservative_full_month_lag,2024-12-02,0.9999999999587548,4.124520102474715e-11,4.124520102474715e-11,2025-01-27,3,0.8849658949847073,0.1150341050152928,0.1150341050152928,True,calendar_month_boundaries_from_source_to_maturity,0,released_hmm_filter,geopolitical risk state; not closure probability
2024-12-09,2024-10-01,2024-11-30,assumed_conservative_full_month_lag,2024-12-09,0.9999999999587548,4.124520102474715e-11,4.124520102474715e-11,2025-02-03,4,0.8838746958179516,0.11612530418204847,0.11612530418204847,True,calendar_month_boundaries_from_source_to_maturity,0,released_hmm_filter,geopolitical risk state; not closure probability
2024-12-16,2024-10-01,2024-11-30,assumed_conservative_full_month_lag,2024-12-16,0.9999999999587548,4.124520102474715e-11,4.124520102474715e-11,2025-02-10,4,0.8838746958179516,0.11612530418204847,0.11612530418204847,True,calendar_month_boundaries_from_source_to_maturity,0,released_hmm_filter,geopolitical risk state; not closure probability
2024-12-23,2024-10-01,2024-11-30,assumed_conservative_full_month_lag,2024-12-23,0.9999999999587548,4.124520102474715e-11,4.124520102474715e-11,2025-02-17,4,0.8838746958179516,0.11612530418204847,0.11612530418204847,True,calendar_month_boundaries_from_source_to_maturity,0,released_hmm_filter,geopolitical risk state; not closure probability
2024-12-30,2024-10-01,2024-11-30,assumed_conservative_full_month_lag,2024-12-30,0.9999999999587548,4.124520102474715e-11,4.124520102474715e-11,2025-02-24,4,0.8838746958179516,0.11612530418204847,0.11612530418204847,True,calendar_month_boundaries_from_source_to_maturity,0,released_hmm_filter,geopolitical risk state; not closure probability
2025-01-06,2024-11-01,2024-12-31,assumed_conservative_full_month_lag,2025-01-06,0.9999999999463144,5.36856832122588e-11,5.36856832122588e-11,2025-03-03,4,0.8838746958179169,0.1161253041820833,0.1161253041820833,True,calendar_month_boundaries_from_source_to_maturity,0,released_hmm_filter,geopolitical risk state; not closure probability
2025-01-13,2024-11-01,2024-12-31,assumed_conservative_full_month_lag,2025-01-13,0.9999999999463144,5.36856832122588e-11,5.36856832122588e-11,2025-03-10,4,0.8838746958179169,0.1161253041820833,0.1161253041820833,True,calendar_month_boundaries_from_source_to_maturity,0,released_hmm_filter,geopolitical risk state; not closure probability
2025-01-20,2024-11-01,2024-12-31,assumed_conservative_full_month_lag,2025-01-20,0.9999999999463144,5.36856832122588e-11,5.36856832122588e-11,2025-03-17,4,0.8838746958179169,0.1161253041820833,0.1161253041820833,True,calendar_month_boundaries_from_source_to_maturity,0,released_hmm_filter,geopolitical risk state; not closure probability
2025-01-27,2024-11-01,2024-12-31,assumed_conservative_full_month_lag,2025-01-27,0.9999999999463144,5.36856832122588e-11,5.36856832122588e-11,2025-03-24,4,0.8838746958179169,0.1161253041820833,0.1161253041820833,True,calendar_month_boundaries_from_source_to_maturity,0,released_hmm_filter,geopolitical risk state; not closure probability
2025-02-03,2024-12-01,2025-01-31,assumed_conservative_full_month_lag,2025-02-03,0.9999999989465819,1.0534180590983966e-09,1.0534180590983966e-09,2025-03-31,3,0.8849658949723895,0.11503410502761062,0.11503410502761062,True,calendar_month_boundaries_from_source_to_maturity,0,released_hmm_filter,geopolitical risk state; not closure probability
2025-02-10,2024-12-01,2025-01-31,assumed_conservative_full_month_lag,2025-02-10,0.9999999989465819,1.0534180590983966e-09,1.0534180590983966e-09,2025-04-07,4,0.8838746958151183,0.11612530418488178,0.11612530418488178,True,calendar_month_boundaries_from_source_to_maturity,0,released_hmm_filter,geopolitical risk state; not closure probability
2025-02-17,2024-12-01,2025-01-31,assumed_conservative_full_month_lag,2025-02-17,0.9999999989465819,1.0534180590983966e-09,1.0534180590983966e-09,2025-04-14,4,0.8838746958151183,0.11612530418488178,0.11612530418488178,True,calendar_month_boundaries_from_source_to_maturity,0,released_hmm_filter,geopolitical risk state; not closure probability
2025-02-24,2024-12-01,2025-01-31,assumed_conservative_full_month_lag,2025-02-24,0.9999999989465819,1.0534180590983966e-09,1.0534180590983966e-09,2025-04-21,4,0.8838746958151183,0.11612530418488178,0.11612530418488178,True,calendar_month_boundaries_from_source_to_maturity,0,released_hmm_filter,geopolitical risk state; not closure probability
2025-03-03,2025-01-01,2025-02-28,assumed_conservative_full_month_lag,2025-03-03,0.9999999993778261,6.221738102957196e-10,6.221738102957196e-10,2025-04-28,3,0.8849658949776377,0.11503410502236253,0.11503410502236253,True,calendar_month_boundaries_from_source_to_maturity,0,released_hmm_filter,geopolitical risk state; not closure probability
2025-03-10,2025-01-01,2025-02-28,assumed_conservative_full_month_lag,2025-03-10,0.9999999993778261,6.221738102957196e-10,6.221738102957196e-10,2025-05-05,4,0.8838746958163255,0.11612530418367463,0.11612530418367463,True,calendar_month_boundaries_from_source_to_maturity,0,released_hmm_filter,geopolitical risk state; not closure probability
2025-03-17,2025-01-01,2025-02-28,assumed_conservative_full_month_lag,2025-03-17,0.9999999993778261,6.221738102957196e-10,6.221738102957196e-10,2025-05-12,4,0.8838746958163255,0.11612530418367463,0.11612530418367463,True,calendar_month_boundaries_from_source_to_maturity,0,released_hmm_filter,geopolitical risk state; not closure probability
2025-03-24,2025-01-01,2025-02-28,assumed_conservative_full_month_lag,2025-03-24,0.9999999993778261,6.221738102957196e-10,6.221738102957196e-10,2025-05-19,4,0.8838746958163255,0.11612530418367463,0.11612530418367463,True,calendar_month_boundaries_from_source_to_maturity,0,released_hmm_filter,geopolitical risk state; not closure probability
2025-03-31,2025-02-01,2025-03-31,assumed_conservative_full_month_lag,2025-03-31,0.9999999994836853,5.163146006397362e-10,5.163146006397362e-10,2025-05-26,3,0.884965894978926,0.11503410502107425,0.11503410502107425,True,calendar_month_boundaries_from_source_to_maturity,0,released_hmm_filter,geopolitical risk state; not closure probability
2025-04-07,2025-02-01,2025-03-31,assumed_conservative_full_month_lag,2025-04-07,0.9999999994836853,5.163146006397362e-10,5.163146006397362e-10,2025-06-02,4,0.8838746958166218,0.11612530418337831,0.11612530418337831,True,calendar_month_boundaries_from_source_to_maturity,0,released_hmm_filter,geopolitical risk state; not closure probability
2025-04-14,2025-02-01,2025-03-31,assumed_conservative_full_month_lag,2025-04-14,0.9999999994836853,5.163146006397362e-10,5.163146006397362e-10,2025-06-09,4,0.8838746958166218,0.11612530418337831,0.11612530418337831,True,calendar_month_boundaries_from_source_to_maturity,0,released_hmm_filter,geopolitical risk state; not closure probability
2025-04-21,2025-02-01,2025-03-31,assumed_conservative_full_month_lag,2025-04-21,0.9999999994836853,5.163146006397362e-10,5.163146006397362e-10,2025-06-16,4,0.8838746958166218,0.11612530418337831,0.11612530418337831,True,calendar_month_boundaries_from_source_to_maturity,0,released_hmm_filter,geopolitical risk state; not closure probability
2025-04-28,2025-02-01,2025-03-31,assumed_conservative_full_month_lag,2025-04-28,0.9999999994836853,5.163146006397362e-10,5.163146006397362e-10,2025-06-23,4,0.8838746958166218,0.11612530418337831,0.11612530418337831,True,calendar_month_boundaries_from_source_to_maturity,0,released_hmm_filter,geopolitical risk state; not closure probability
2025-05-05,2025-03-01,2025-04-30,assumed_conservative_full_month_lag,2025-05-05,0.9999976386965014,2.361303498588908e-06,2.361303498588908e-06,2025-06-30,3,0.8849658662489447,0.11503413375105535,0.11503413375105535,True,calendar_month_boundaries_from_source_to_maturity,0,released_hmm_filter,geopolitical risk state; not closure probability
2025-05-12,2025-03-01,2025-04-30,assumed_conservative_full_month_lag,2025-05-12,0.9999976386965014,2.361303498588908e-06,2.361303498588908e-06,2025-07-07,4,0.8838746892082443,0.11612531079175577,0.11612531079175577,True,calendar_month_boundaries_from_source_to_maturity,0,released_hmm_filter,geopolitical risk state; not closure probability
2025-05-19,2025-03-01,2025-04-30,assumed_conservative_full_month_lag,2025-05-19,0.9999976386965014,2.361303498588908e-06,2.361303498588908e-06,2025-07-14,4,0.8838746892082443,0.11612531079175577,0.11612531079175577,True,calendar_month_boundaries_from_source_to_maturity,0,released_hmm_filter,geopolitical risk state; not closure probability
2025-05-26,2025-03-01,2025-04-30,assumed_conservative_full_month_lag,2025-05-26,0.9999976386965014,2.361303498588908e-06,2.361303498588908e-06,2025-07-21,4,0.8838746892082443,0.11612531079175577,0.11612531079175577,True,calendar_month_boundaries_from_source_to_maturity,0,released_hmm_filter,geopolitical risk state; not closure probability
