panel,case_id,algorithm,iteration,equilibrium_residual,tolerance,wall_clock_seconds,demand,terminal_residual,iterations,converged,final_solution_distance,scenario_count,selected_first_action_profile,in_sample_objective,out_of_sample_objective,paired_standard_error,confidence_half_width,action_switch_indicator,precision_target,precision_target_met
A_residual_trace,production_problem_0,Conventional MSA,371.0,2.373210911832438e-05,1e-06,0.04681129986420274,,,,,,,,,,,,,,
A_residual_trace,production_problem_0,Conventional MSA,372.0,2.3658793993808333e-05,1e-06,0.04681129986420274,,,,,,,,,,,,,,
A_residual_trace,production_problem_0,Conventional MSA,373.0,2.358590216188427e-05,1e-06,0.04681129986420274,,,,,,,,,,,,,,
A_residual_trace,production_problem_0,Conventional MSA,374.0,2.3513430050399937e-05,1e-06,0.04681129986420274,,,,,,,,,,,,,,
A_residual_trace,production_problem_0,Conventional MSA,375.0,2.3441374127438883e-05,1e-06,0.04681129986420274,,,,,,,,,,,,,,
A_residual_trace,production_problem_0,Conventional MSA,376.0,2.3369730899755164e-05,1e-06,0.04681129986420274,,,,,,,,,,,,,,
A_residual_trace,production_problem_0,Conventional MSA,377.0,2.3298496912784787e-05,1e-06,0.04681129986420274,,,,,,,,,,,,,,
A_residual_trace,production_problem_0,Conventional MSA,378.0,2.322766874987501e-05,1e-06,0.04681129986420274,,,,,,,,,,,,,,
A_residual_trace,production_problem_0,Conventional MSA,379.0,2.3157243031834053e-05,1e-06,0.04681129986420274,,,,,,,,,,,,,,
A_residual_trace,production_problem_0,Conventional MSA,380.0,2.308721641653924e-05,1e-06,0.04681129986420274,,,,,,,,,,,,,,
A_residual_trace,production_problem_0,Conventional MSA,381.0,2.301758559833954e-05,1e-06,0.04681129986420274,,,,,,,,,,,,,,
A_residual_trace,production_problem_0,Conventional MSA,382.0,2.2948347307334813e-05,1e-06,0.04681129986420274,,,,,,,,,,,,,,
A_residual_trace,production_problem_0,Conventional MSA,383.0,2.2879498309429875e-05,1e-06,0.04681129986420274,,,,,,,,,,,,,,
A_residual_trace,production_problem_0,Conventional MSA,384.0,2.2811035405342018e-05,1e-06,0.04681129986420274,,,,,,,,,,,,,,
A_residual_trace,production_problem_0,Conventional MSA,385.0,2.2742955430385554e-05,1e-06,0.04681129986420274,,,,,,,,,,,,,,
A_residual_trace,production_problem_0,Conventional MSA,386.0,2.2675255254026156e-05,1e-06,0.04681129986420274,,,,,,,,,,,,,,
A_residual_trace,production_problem_0,Conventional MSA,387.0,2.2607931779193085e-05,1e-06,0.04681129986420274,,,,,,,,,,,,,,
A_residual_trace,production_problem_0,Conventional MSA,388.0,2.2540981942204632e-05,1e-06,0.04681129986420274,,,,,,,,,,,,,,
A_residual_trace,production_problem_0,Conventional MSA,389.0,2.2474402711910777e-05,1e-06,0.04681129986420274,,,,,,,,,,,,,,
A_residual_trace,production_problem_0,Conventional MSA,390.0,2.2408191089782296e-05,1e-06,0.04681129986420274,,,,,,,,,,,,,,
A_residual_trace,production_problem_0,Conventional MSA,391.0,2.2342344108792263e-05,1e-06,0.04681129986420274,,,,,,,,,,,,,,
A_residual_trace,production_problem_0,Conventional MSA,392.0,2.2276858833487127e-05,1e-06,0.04681129986420274,,,,,,,,,,,,,,
A_residual_trace,production_problem_0,Conventional MSA,393.0,2.221173235980074e-05,1e-06,0.04681129986420274,,,,,,,,,,,,,,
A_residual_trace,production_problem_0,Conventional MSA,394.0,2.21469618138138e-05,1e-06,0.04681129986420274,,,,,,,,,,,,,,
A_residual_trace,production_problem_0,Conventional MSA,395.0,2.2082544352242586e-05,1e-06,0.04681129986420274,,,,,,,,,,,,,,
A_residual_trace,production_problem_0,Conventional MSA,396.0,2.2018477161350923e-05,1e-06,0.04681129986420274,,,,,,,,,,,,,,
A_residual_trace,production_problem_0,Conventional MSA,397.0,2.1954757457183344e-05,1e-06,0.04681129986420274,,,,,,,,,,,,,,
A_residual_trace,production_problem_0,Conventional MSA,398.0,2.1891382484454378e-05,1e-06,0.04681129986420274,,,,,,,,,,,,,,
A_residual_trace,production_problem_0,Conventional MSA,399.0,2.1828349517007772e-05,1e-06,0.04681129986420274,,,,,,,,,,,,,,
A_residual_trace,production_problem_0,Conventional MSA,400.0,2.1765655856687765e-05,1e-06,0.04681129986420274,,,,,,,,,,,,,,
A_residual_trace,production_problem_0,Conventional MSA,401.0,2.1703298833567933e-05,1e-06,0.04681129986420274,,,,,,,,,,,,,,
A_residual_trace,production_problem_0,Conventional MSA,402.0,2.1641275804995692e-05,1e-06,0.04681129986420274,,,,,,,,,,,,,,
A_residual_trace,production_problem_0,Conventional MSA,403.0,2.1579584156077356e-05,1e-06,0.04681129986420274,,,,,,,,,,,,,,
A_residual_trace,production_problem_0,Conventional MSA,404.0,2.1518221298544386e-05,1e-06,0.04681129986420274,,,,,,,,,,,,,,
A_residual_trace,production_problem_0,Conventional MSA,405.0,2.145718467043357e-05,1e-06,0.04681129986420274,,,,,,,,,,,,,,
A_residual_trace,production_problem_0,Conventional MSA,406.0,2.13964717363851e-05,1e-06,0.04681129986420274,,,,,,,,,,,,,,
A_residual_trace,production_problem_0,Conventional MSA,407.0,2.133607998710912e-05,1e-06,0.04681129986420274,,,,,,,,,,,,,,
A_residual_trace,production_problem_0,Conventional MSA,408.0,2.1276006938243272e-05,1e-06,0.04681129986420274,,,,,,,,,,,,,,
A_residual_trace,production_problem_0,Conventional MSA,409.0,2.121625013125045e-05,1e-06,0.04681129986420274,,,,,,,,,,,,,,
A_residual_trace,production_problem_0,Conventional MSA,410.0,2.1156807132105874e-05,1e-06,0.04681129986420274,,,,,,,,,,,,,,
A_residual_trace,production_problem_0,Conventional MSA,411.0,2.1097675531745808e-05,1e-06,0.04681129986420274,,,,,,,,,,,,,,
A_residual_trace,production_problem_0,Conventional MSA,412.0,2.103885294518568e-05,1e-06,0.04681129986420274,,,,,,,,,,,,,,
A_residual_trace,production_problem_0,Conventional MSA,413.0,2.0980337011574398e-05,1e-06,0.04681129986420274,,,,,,,,,,,,,,
A_residual_trace,production_problem_0,Conventional MSA,414.0,2.092212539372081e-05,1e-06,0.04681129986420274,,,,,,,,,,,,,,
A_residual_trace,production_problem_0,Conventional MSA,415.0,2.0864215777776674e-05,1e-06,0.04681129986420274,,,,,,,,,,,,,,
A_residual_trace,production_problem_0,Conventional MSA,416.0,2.08066058732242e-05,1e-06,0.04681129986420274,,,,,,,,,,,,,,
A_residual_trace,production_problem_0,Conventional MSA,417.0,2.0749293412149134e-05,1e-06,0.04681129986420274,,,,,,,,,,,,,,
A_residual_trace,production_problem_0,Conventional MSA,418.0,2.069227614920784e-05,1e-06,0.04681129986420274,,,,,,,,,,,,,,
A_residual_trace,production_problem_0,Conventional MSA,419.0,2.0635551861496247e-05,1e-06,0.04681129986420274,,,,,,,,,,,,,,
A_residual_trace,production_problem_0,Conventional MSA,420.0,2.057911834800054e-05,1e-06,0.04681129986420274,,,,,,,,,,,,,,
A_residual_trace,production_problem_0,Conventional MSA,421.0,2.0522973429544047e-05,1e-06,0.04681129986420274,,,,,,,,,,,,,,
A_residual_trace,production_problem_0,Conventional MSA,422.0,2.0467114948106893e-05,1e-06,0.04681129986420274,,,,,,,,,,,,,,
A_residual_trace,production_problem_0,Conventional MSA,423.0,2.041154076719985e-05,1e-06,0.04681129986420274,,,,,,,,,,,,,,
A_residual_trace,production_problem_0,Conventional MSA,424.0,2.0356248771253244e-05,1e-06,0.04681129986420274,,,,,,,,,,,,,,
A_residual_trace,production_problem_0,Conventional MSA,425.0,2.0301236865312013e-05,1e-06,0.04681129986420274,,,,,,,,,,,,,,
A_residual_trace,production_problem_0,Conventional MSA,426.0,2.0246502974772362e-05,1e-06,0.04681129986420274,,,,,,,,,,,,,,
A_residual_trace,production_problem_0,Conventional MSA,427.0,2.0192045045346382e-05,1e-06,0.04681129986420274,,,,,,,,,,,,,,
A_residual_trace,production_problem_0,Conventional MSA,428.0,2.0137861042694393e-05,1e-06,0.04681129986420274,,,,,,,,,,,,,,
A_residual_trace,production_problem_0,Conventional MSA,429.0,2.0083948952060056e-05,1e-06,0.04681129986420274,,,,,,,,,,,,,,
A_residual_trace,production_problem_0,Conventional MSA,430.0,2.0030306778365396e-05,1e-06,0.04681129986420274,,,,,,,,,,,,,,
A_residual_trace,production_problem_0,Conventional MSA,431.0,1.99769325457885e-05,1e-06,0.04681129986420274,,,,,,,,,,,,,,
A_residual_trace,production_problem_0,Conventional MSA,432.0,1.9923824297258904e-05,1e-06,0.04681129986420274,,,,,,,,,,,,,,
A_residual_trace,production_problem_0,Conventional MSA,433.0,1.987098009461503e-05,1e-06,0.04681129986420274,,,,,,,,,,,,,,
A_residual_trace,production_problem_0,Conventional MSA,434.0,1.9818398018185592e-05,1e-06,0.04681129986420274,,,,,,,,,,,,,,
A_residual_trace,production_problem_0,Conventional MSA,435.0,1.9766076167008834e-05,1e-06,0.04681129986420274,,,,,,,,,,,,,,
A_residual_trace,production_problem_0,Conventional MSA,436.0,1.971401265789008e-05,1e-06,0.04681129986420274,,,,,,,,,,,,,,
A_residual_trace,production_problem_0,Conventional MSA,437.0,1.966220562549801e-05,1e-06,0.04681129986420274,,,,,,,,,,,,,,
A_residual_trace,production_problem_0,Conventional MSA,438.0,1.9610653222409025e-05,1e-06,0.04681129986420274,,,,,,,,,,,,,,
A_residual_trace,production_problem_0,Conventional MSA,439.0,1.9559353618698332e-05,1e-06,0.04681129986420274,,,,,,,,,,,,,,
A_residual_trace,production_problem_0,Conventional MSA,440.0,1.950830500168995e-05,1e-06,0.04681129986420274,,,,,,,,,,,,,,
A_residual_trace,production_problem_0,Conventional MSA,441.0,1.945750557545986e-05,1e-06,0.04681129986420274,,,,,,,,,,,,,,
A_residual_trace,production_problem_0,Conventional MSA,442.0,1.9406953561573202e-05,1e-06,0.04681129986420274,,,,,,,,,,,,,,
A_residual_trace,production_problem_0,Conventional MSA,443.0,1.9356647197890616e-05,1e-06,0.04681129986420274,,,,,,,,,,,,,,
A_residual_trace,production_problem_0,Conventional MSA,444.0,1.9306584738841184e-05,1e-06,0.04681129986420274,,,,,,,,,,,,,,
A_residual_trace,production_problem_0,Conventional MSA,445.0,1.9256764455177752e-05,1e-06,0.04681129986420274,,,,,,,,,,,,,,
A_residual_trace,production_problem_0,Conventional MSA,446.0,1.9207184633827542e-05,1e-06,0.04681129986420274,,,,,,,,,,,,,,
A_residual_trace,production_problem_0,Conventional MSA,447.0,1.9157843577407136e-05,1e-06,0.04681129986420274,,,,,,,,,,,,,,
A_residual_trace,production_problem_0,Conventional MSA,448.0,1.9108739604639804e-05,1e-06,0.04681129986420274,,,,,,,,,,,,,,
A_residual_trace,production_problem_0,Conventional MSA,449.0,1.905987104951461e-05,1e-06,0.04681129986420274,,,,,,,,,,,,,,
A_residual_trace,production_problem_0,Conventional MSA,450.0,1.901123626158855e-05,1e-06,0.04681129986420274,,,,,,,,,,,,,,
A_residual_trace,production_problem_0,Conventional MSA,451.0,1.8962833605624784e-05,1e-06,0.04681129986420274,,,,,,,,,,,,,,
A_residual_trace,production_problem_0,Conventional MSA,452.0,1.8914661461299195e-05,1e-06,0.04681129986420274,,,,,,,,,,,,,,
A_residual_trace,production_problem_0,Conventional MSA,453.0,1.886671822313301e-05,1e-06,0.04681129986420274,,,,,,,,,,,,,,
A_residual_trace,production_problem_0,Conventional MSA,454.0,1.8819002300516074e-05,1e-06,0.04681129986420274,,,,,,,,,,,,,,
A_residual_trace,production_problem_0,Conventional MSA,455.0,1.877151211732243e-05,1e-06,0.04681129986420274,,,,,,,,,,,,,,
A_residual_trace,production_problem_0,Conventional MSA,456.0,1.8724246111827402e-05,1e-06,0.04681129986420274,,,,,,,,,,,,,,
A_residual_trace,production_problem_0,Conventional MSA,457.0,1.8677202736347706e-05,1e-06,0.04681129986420274,,,,,,,,,,,,,,
A_residual_trace,production_problem_0,Conventional MSA,458.0,1.8630380457203244e-05,1e-06,0.04681129986420274,,,,,,,,,,,,,,
A_residual_trace,production_problem_0,Conventional MSA,459.0,1.8583777754898446e-05,1e-06,0.04681129986420274,,,,,,,,,,,,,,
A_residual_trace,production_problem_0,Conventional MSA,460.0,1.853739312345714e-05,1e-06,0.04681129986420274,,,,,,,,,,,,,,
A_residual_trace,production_problem_0,Conventional MSA,461.0,1.849122507065668e-05,1e-06,0.04681129986420274,,,,,,,,,,,,,,
A_residual_trace,production_problem_0,Conventional MSA,462.0,1.844527211728579e-05,1e-06,0.04681129986420274,,,,,,,,,,,,,,
A_residual_trace,production_problem_0,Conventional MSA,463.0,1.8399532797952856e-05,1e-06,0.04681129986420274,,,,,,,,,,,,,,
A_residual_trace,production_problem_0,Conventional MSA,464.0,1.8354005660079827e-05,1e-06,0.04681129986420274,,,,,,,,,,,,,,
A_residual_trace,production_problem_0,Conventional MSA,465.0,1.8308689264044442e-05,1e-06,0.04681129986420274,,,,,,,,,,,,,,
A_residual_trace,production_problem_0,Conventional MSA,466.0,1.8263582183403792e-05,1e-06,0.04681129986420274,,,,,,,,,,,,,,
A_residual_trace,production_problem_0,Conventional MSA,467.0,1.821868300367615e-05,1e-06,0.04681129986420274,,,,,,,,,,,,,,
A_residual_trace,production_problem_0,Conventional MSA,468.0,1.817399032399667e-05,1e-06,0.04681129986420274,,,,,,,,,,,,,,
A_residual_trace,production_problem_0,Conventional MSA,469.0,1.81295027548782e-05,1e-06,0.04681129986420274,,,,,,,,,,,,,,
A_residual_trace,production_problem_0,Conventional MSA,470.0,1.8085218919953648e-05,1e-06,0.04681129986420274,,,,,,,,,,,,,,
A_residual_trace,production_problem_0,Conventional MSA,471.0,1.8041137454257814e-05,1e-06,0.04681129986420274,,,,,,,,,,,,,,
A_residual_trace,production_problem_0,Conventional MSA,472.0,1.7997257005538468e-05,1e-06,0.04681129986420274,,,,,,,,,,,,,,
A_residual_trace,production_problem_0,Conventional MSA,473.0,1.7953576232880682e-05,1e-06,0.04681129986420274,,,,,,,,,,,,,,
A_residual_trace,production_problem_0,Conventional MSA,474.0,1.7910093807622917e-05,1e-06,0.04681129986420274,,,,,,,,,,,,,,
A_residual_trace,production_problem_0,Conventional MSA,475.0,1.7866808412172034e-05,1e-06,0.04681129986420274,,,,,,,,,,,,,,
A_residual_trace,production_problem_0,Conventional MSA,476.0,1.7823718740877736e-05,1e-06,0.04681129986420274,,,,,,,,,,,,,,
A_residual_trace,production_problem_0,Conventional MSA,477.0,1.778082349922582e-05,1e-06,0.04681129986420274,,,,,,,,,,,,,,
A_residual_trace,production_problem_0,Conventional MSA,478.0,1.7738121404256167e-05,1e-06,0.04681129986420274,,,,,,,,,,,,,,
A_residual_trace,production_problem_0,Conventional MSA,479.0,1.7695611183685163e-05,1e-06,0.04681129986420274,,,,,,,,,,,,,,
A_residual_trace,production_problem_0,Conventional MSA,480.0,1.765329157662614e-05,1e-06,0.04681129986420274,,,,,,,,,,,,,,
A_residual_trace,production_problem_0,Conventional MSA,481.0,1.761116133285933e-05,1e-06,0.04681129986420274,,,,,,,,,,,,,,
A_residual_trace,production_problem_0,Conventional MSA,482.0,1.756921921324981e-05,1e-06,0.04681129986420274,,,,,,,,,,,,,,
A_residual_trace,production_problem_0,Conventional MSA,483.0,1.752746398881099e-05,1e-06,0.04681129986420274,,,,,,,,,,,,,,
A_residual_trace,production_problem_0,Conventional MSA,484.0,1.7485894441674975e-05,1e-06,0.04681129986420274,,,,,,,,,,,,,,
A_residual_trace,production_problem_0,Conventional MSA,485.0,1.744450936402562e-05,1e-06,0.04681129986420274,,,,,,,,,,,,,,
A_residual_trace,production_problem_0,Conventional MSA,486.0,1.7403307558565546e-05,1e-06,0.04681129986420274,,,,,,,,,,,,,,
A_residual_trace,production_problem_0,Conventional MSA,487.0,1.7362287838056264e-05,1e-06,0.04681129986420274,,,,,,,,,,,,,,
A_residual_trace,production_problem_0,Conventional MSA,488.0,1.7321449025602605e-05,1e-06,0.04681129986420274,,,,,,,,,,,,,,
A_residual_trace,production_problem_0,Conventional MSA,489.0,1.728078995388417e-05,1e-06,0.04681129986420274,,,,,,,,,,,,,,
A_residual_trace,production_problem_0,Conventional MSA,490.0,1.7240309466083494e-05,1e-06,0.04681129986420274,,,,,,,,,,,,,,
A_residual_trace,production_problem_0,Conventional MSA,491.0,1.7200006414747356e-05,1e-06,0.04681129986420274,,,,,,,,,,,,,,
A_residual_trace,production_problem_0,Conventional MSA,492.0,1.7159879662260937e-05,1e-06,0.04681129986420274,,,,,,,,,,,,,,
A_residual_trace,production_problem_0,Conventional MSA,493.0,1.7119928080582017e-05,1e-06,0.04681129986420274,,,,,,,,,,,,,,
A_residual_trace,production_problem_0,Conventional MSA,494.0,1.7080150551096894e-05,1e-06,0.04681129986420274,,,,,,,,,,,,,,
A_residual_trace,production_problem_0,Conventional MSA,495.0,1.7040545964615717e-05,1e-06,0.04681129986420274,,,,,,,,,,,,,,
A_residual_trace,production_problem_0,Conventional MSA,496.0,1.700111322128306e-05,1e-06,0.04681129986420274,,,,,,,,,,,,,,
A_residual_trace,production_problem_0,Conventional MSA,497.0,1.6961851230480416e-05,1e-06,0.04681129986420274,,,,,,,,,,,,,,
A_residual_trace,production_problem_0,Conventional MSA,498.0,1.6922758910520955e-05,1e-06,0.04681129986420274,,,,,,,,,,,,,,
A_residual_trace,production_problem_0,Conventional MSA,499.0,1.688383518886533e-05,1e-06,0.04681129986420274,,,,,,,,,,,,,,
A_residual_trace,production_problem_0,Conventional MSA,500.0,1.684507900186581e-05,1e-06,0.04681129986420274,,,,,,,,,,,,,,
A_residual_trace,production_problem_0,RC-MSA,0.0,0.5867389652145829,1e-06,0.0021426999010145664,,,,,,,,,,,,,,
A_residual_trace,production_problem_0,RC-MSA,1.0,0.027518558977047552,1e-06,0.0021426999010145664,,,,,,,,,,,,,,
A_residual_trace,production_problem_0,RC-MSA,2.0,0.006423145874469442,1e-06,0.0021426999010145664,,,,,,,,,,,,,,
A_residual_trace,production_problem_0,RC-MSA,3.0,0.0012119334355031389,1e-06,0.0021426999010145664,,,,,,,,,,,,,,
A_residual_trace,production_problem_0,RC-MSA,4.0,0.00026808807406861966,1e-06,0.0021426999010145664,,,,,,,,,,,,,,
A_residual_trace,production_problem_0,RC-MSA,5.0,6.476368153817817e-06,1e-06,0.0021426999010145664,,,,,,,,,,,,,,
A_residual_trace,production_problem_0,RC-MSA,6.0,1.3968577414857883e-06,1e-06,0.0021426999010145664,,,,,,,,,,,,,,
A_residual_trace,production_problem_0,RC-MSA,7.0,4.6761298759738843e-07,1e-06,0.0021426999010145664,,,,,,,,,,,,,,
A_residual_trace,production_problem_1,Conventional MSA,0.0,0.5946095239224822,1e-06,0.046358299907296896,,,,,,,,,,,,,,
A_residual_trace,production_problem_1,Conventional MSA,1.0,0.06933817785142161,1e-06,0.046358299907296896,,,,,,,,,,,,,,
A_residual_trace,production_problem_1,Conventional MSA,2.0,0.011582576013647528,1e-06,0.046358299907296896,,,,,,,,,,,,,,
A_residual_trace,production_problem_1,Conventional MSA,3.0,0.0064478548007803685,1e-06,0.046358299907296896,,,,,,,,,,,,,,
A_residual_trace,production_problem_1,Conventional MSA,4.0,0.004312141007027762,1e-06,0.046358299907296896,,,,,,,,,,,,,,
A_residual_trace,production_problem_1,Conventional MSA,5.0,0.0031724217838934986,1e-06,0.046358299907296896,,,,,,,,,,,,,,
A_residual_trace,production_problem_1,Conventional MSA,6.0,0.0024750680703205293,1e-06,0.046358299907296896,,,,,,,,,,,,,,
A_residual_trace,production_problem_1,Conventional MSA,7.0,0.0020094925604870993,1e-06,0.046358299907296896,,,,,,,,,,,,,,
A_residual_trace,production_problem_1,Conventional MSA,8.0,0.0016792106419177045,1e-06,0.046358299907296896,,,,,,,,,,,,,,
A_residual_trace,production_problem_1,Conventional MSA,9.0,0.0014341855907032876,1e-06,0.046358299907296896,,,,,,,,,,,,,,
A_residual_trace,production_problem_1,Conventional MSA,10.0,0.0012460515240082816,1e-06,0.046358299907296896,,,,,,,,,,,,,,
A_residual_trace,production_problem_1,Conventional MSA,11.0,0.0010976074077790026,1e-06,0.046358299907296896,,,,,,,,,,,,,,
A_residual_trace,production_problem_1,Conventional MSA,12.0,0.0009778566547333765,1e-06,0.046358299907296896,,,,,,,,,,,,,,
A_residual_trace,production_problem_1,Conventional MSA,13.0,0.0008794631605445375,1e-06,0.046358299907296896,,,,,,,,,,,,,,
A_residual_trace,production_problem_1,Conventional MSA,14.0,0.0007973578955211681,1e-06,0.046358299907296896,,,,,,,,,,,,,,
A_residual_trace,production_problem_1,Conventional MSA,15.0,0.0007279335858018965,1e-06,0.046358299907296896,,,,,,,,,,,,,,
A_residual_trace,production_problem_1,Conventional MSA,16.0,0.000668557992374832,1e-06,0.046358299907296896,,,,,,,,,,,,,,
A_residual_trace,production_problem_1,Conventional MSA,17.0,0.0006172683951643769,1e-06,0.046358299907296896,,,,,,,,,,,,,,
A_residual_trace,production_problem_1,Conventional MSA,18.0,0.0005725734882594995,1e-06,0.046358299907296896,,,,,,,,,,,,,,
A_residual_trace,production_problem_1,Conventional MSA,19.0,0.0005333212505282097,1e-06,0.046358299907296896,,,,,,,,,,,,,,
A_residual_trace,production_problem_1,Conventional MSA,20.0,0.0004986086152262211,1e-06,0.046358299907296896,,,,,,,,,,,,,,
A_residual_trace,production_problem_1,Conventional MSA,21.0,0.00046771835217589174,1e-06,0.046358299907296896,,,,,,,,,,,,,,
A_residual_trace,production_problem_1,Conventional MSA,22.0,0.00044007409863304394,1e-06,0.046358299907296896,,,,,,,,,,,,,,
A_residual_trace,production_problem_1,Conventional MSA,23.0,0.00041520775718957846,1e-06,0.046358299907296896,,,,,,,,,,,,,,
A_residual_trace,production_problem_1,Conventional MSA,24.0,0.00039273548535644434,1e-06,0.046358299907296896,,,,,,,,,,,,,,
A_residual_trace,production_problem_1,Conventional MSA,25.0,0.00037233975908045714,1e-06,0.046358299907296896,,,,,,,,,,,,,,
A_residual_trace,production_problem_1,Conventional MSA,26.0,0.00035375579882927213,1e-06,0.046358299907296896,,,,,,,,,,,,,,
A_residual_trace,production_problem_1,Conventional MSA,27.0,0.00033676117466608524,1e-06,0.046358299907296896,,,,,,,,,,,,,,
A_residual_trace,production_problem_1,Conventional MSA,28.0,0.00032116775869343563,1e-06,0.046358299907296896,,,,,,,,,,,,,,
A_residual_trace,production_problem_1,Conventional MSA,29.0,0.0003068154320075594,1e-06,0.046358299907296896,,,,,,,,,,,,,,
A_residual_trace,production_problem_1,Conventional MSA,30.0,0.0002935671178318891,1e-06,0.046358299907296896,,,,,,,,,,,,,,
A_residual_trace,production_problem_1,Conventional MSA,31.0,0.00028130482752702267,1e-06,0.046358299907296896,,,,,,,,,,,,,,
A_residual_trace,production_problem_1,Conventional MSA,32.0,0.0002699264876832076,1e-06,0.046358299907296896,,,,,,,,,,,,,,
A_residual_trace,production_problem_1,Conventional MSA,33.0,0.0002593433749670564,1e-06,0.046358299907296896,,,,,,,,,,,,,,
A_residual_trace,production_problem_1,Conventional MSA,34.0,0.00024947802783520595,1e-06,0.046358299907296896,,,,,,,,,,,,,,
A_residual_trace,production_problem_1,Conventional MSA,35.0,0.00024026253535079956,1e-06,0.046358299907296896,,,,,,,,,,,,,,
A_residual_trace,production_problem_1,Conventional MSA,36.0,0.00023163712640716268,1e-06,0.046358299907296896,,,,,,,,,,,,,,
A_residual_trace,production_problem_1,Conventional MSA,37.0,0.00022354899991388992,1e-06,0.046358299907296896,,,,,,,,,,,,,,
A_residual_trace,production_problem_1,Conventional MSA,38.0,0.00021595134952124737,1e-06,0.046358299907296896,,,,,,,,,,,,,,
A_residual_trace,production_problem_1,Conventional MSA,39.0,0.00020880254636602999,1e-06,0.046358299907296896,,,,,,,,,,,,,,
A_residual_trace,production_problem_1,Conventional MSA,40.0,0.0002020654509168435,1e-06,0.046358299907296896,,,,,,,,,,,,,,
A_residual_trace,production_problem_1,Conventional MSA,41.0,0.0001957068308704585,1e-06,0.046358299907296896,,,,,,,,,,,,,,
A_residual_trace,production_problem_1,Conventional MSA,42.0,0.0001896968666154898,1e-06,0.046358299907296896,,,,,,,,,,,,,,
A_residual_trace,production_problem_1,Conventional MSA,43.0,0.00018400872935689136,1e-06,0.046358299907296896,,,,,,,,,,,,,,
A_residual_trace,production_problem_1,Conventional MSA,44.0,0.00017861821981462567,1e-06,0.046358299907296896,,,,,,,,,,,,,,
A_residual_trace,production_problem_1,Conventional MSA,45.0,0.00017350345764315152,1e-06,0.046358299907296896,,,,,,,,,,,,,,
A_residual_trace,production_problem_1,Conventional MSA,46.0,0.0001686446135031636,1e-06,0.046358299907296896,,,,,,,,,,,,,,
A_residual_trace,production_problem_1,Conventional MSA,47.0,0.0001640236771426288,1e-06,0.046358299907296896,,,,,,,,,,,,,,
A_residual_trace,production_problem_1,Conventional MSA,48.0,0.00015962425599691646,1e-06,0.046358299907296896,,,,,,,,,,,,,,
A_residual_trace,production_problem_1,Conventional MSA,49.0,0.00015543139975104654,1e-06,0.046358299907296896,,,,,,,,,,,,,,
A_residual_trace,production_problem_1,Conventional MSA,50.0,0.00015143144706355726,1e-06,0.046358299907296896,,,,,,,,,,,,,,
A_residual_trace,production_problem_1,Conventional MSA,51.0,0.00014761189127086155,1e-06,0.046358299907296896,,,,,,,,,,,,,,
A_residual_trace,production_problem_1,Conventional MSA,52.0,0.00014396126240425456,1e-06,0.046358299907296896,,,,,,,,,,,,,,
A_residual_trace,production_problem_1,Conventional MSA,53.0,0.00014046902326442416,1e-06,0.046358299907296896,,,,,,,,,,,,,,
A_residual_trace,production_problem_1,Conventional MSA,54.0,0.0001371254776494817,1e-06,0.046358299907296896,,,,,,,,,,,,,,
A_residual_trace,production_problem_1,Conventional MSA,55.0,0.0001339216891211504,1e-06,0.046358299907296896,,,,,,,,,,,,,,
A_residual_trace,production_problem_1,Conventional MSA,56.0,0.00013084940893051954,1e-06,0.046358299907296896,,,,,,,,,,,,,,
A_residual_trace,production_problem_1,Conventional MSA,57.0,0.00012790101192730396,1e-06,0.046358299907296896,,,,,,,,,,,,,,
A_residual_trace,production_problem_1,Conventional MSA,58.0,0.00012506943944859793,1e-06,0.046358299907296896,,,,,,,,,,,,,,
A_residual_trace,production_problem_1,Conventional MSA,59.0,0.00012234814831734285,1e-06,0.046358299907296896,,,,,,,,,,,,,,
A_residual_trace,production_problem_1,Conventional MSA,60.0,0.00011973106520961041,1e-06,0.046358299907296896,,,,,,,,,,,,,,
A_residual_trace,production_problem_1,Conventional MSA,61.0,0.00011721254574337728,1e-06,0.046358299907296896,,,,,,,,,,,,,,
A_residual_trace,production_problem_1,Conventional MSA,62.0,0.00011478733773462818,1e-06,0.046358299907296896,,,,,,,,,,,,,,
A_residual_trace,production_problem_1,Conventional MSA,63.0,0.00011245054813512107,1e-06,0.046358299907296896,,,,,,,,,,,,,,
A_residual_trace,production_problem_1,Conventional MSA,64.0,0.00011019761323075658,1e-06,0.046358299907296896,,,,,,,,,,,,,,
A_residual_trace,production_problem_1,Conventional MSA,65.0,0.00010802427173597383,1e-06,0.046358299907296896,,,,,,,,,,,,,,
A_residual_trace,production_problem_1,Conventional MSA,66.0,0.00010592654045968745,1e-06,0.046358299907296896,,,,,,,,,,,,,,
A_residual_trace,production_problem_1,Conventional MSA,67.0,0.00010390069226504369,1e-06,0.046358299907296896,,,,,,,,,,,,,,
A_residual_trace,production_problem_1,Conventional MSA,68.0,0.00010194323607577534,1e-06,0.046358299907296896,,,,,,,,,,,,,,
A_residual_trace,production_problem_1,Conventional MSA,69.0,0.00010005089870905442,1e-06,0.046358299907296896,,,,,,,,,,,,,,
A_residual_trace,production_problem_1,Conventional MSA,70.0,9.822060834946994e-05,1e-06,0.046358299907296896,,,,,,,,,,,,,,
