evaluation_split,policy,path_id,training_seed,period_offset,proposal_source,selected,rejected,nested_objective,solver_valid,solver_failure,used_fallback,common_scenario_path_ids,common_kernel,mechanical_argmin,candidate_scenario_sha256,status
test,Model-guided constrained SAC,test_012_b6bdc05b20a7,554911178,12,BC,True,False,22399.50588117323,True,,False,mpc_slow|mpc_central|mpc_fast,RC-MSA + complete tagged transition + formal objective,True,7be7b4de7d9a4cdb5fc09ca4005d0ceb08ee50e0f9397188db15b5ccf381c732,PASS
test,Model-guided constrained SAC,test_012_b6bdc05b20a7,554911178,12,SAC,False,True,22901.01395220688,True,,False,mpc_slow|mpc_central|mpc_fast,RC-MSA + complete tagged transition + formal objective,True,0bfa36a546bc79bc7f90e1eddc2a61a5331f8ee44602221d3d4ab2402a5b2d3e,PASS
test,Model-guided constrained SAC,test_012_b6bdc05b20a7,554911178,13,BC,True,False,22847.108620947853,True,,False,mpc_slow|mpc_central|mpc_fast,RC-MSA + complete tagged transition + formal objective,True,0277a7d3c4393acdd54cfd57880d13ecd943a16a95464b9d7546d9dc31c1b9c0,PASS
test,Model-guided constrained SAC,test_012_b6bdc05b20a7,554911178,13,SAC,False,True,23570.748129044776,True,,False,mpc_slow|mpc_central|mpc_fast,RC-MSA + complete tagged transition + formal objective,True,ea2c30ea0bbf110e6ef08c6dfbf748de390b0fb77378fecdd6060b59de8d8435,PASS
test,Model-guided constrained SAC,test_012_b6bdc05b20a7,554911178,14,BC,True,False,26362.34754881442,True,,False,mpc_slow|mpc_central|mpc_fast,RC-MSA + complete tagged transition + formal objective,True,73643498545c377ef4611b060c146b96c1c578eb8adabe35980a3f9b6fc198bc,PASS
test,Model-guided constrained SAC,test_012_b6bdc05b20a7,554911178,14,SAC,False,True,27038.13189733587,True,,False,mpc_slow|mpc_central|mpc_fast,RC-MSA + complete tagged transition + formal objective,True,ab46affed22ea8f1ea253def33b221abfe479505095bdc117e3b59c199107563,PASS
test,Model-guided constrained SAC,test_012_b6bdc05b20a7,554911178,15,BC,True,False,24268.892980283763,True,,False,mpc_slow|mpc_central|mpc_fast,RC-MSA + complete tagged transition + formal objective,True,363ac1cf232749cf328cf1a644342cc359b281b2ec84696fcbc36f96ff672b92,PASS
test,Model-guided constrained SAC,test_012_b6bdc05b20a7,554911178,15,SAC,False,True,25099.501024794383,True,,False,mpc_slow|mpc_central|mpc_fast,RC-MSA + complete tagged transition + formal objective,True,51ae05f7afefd0a177d4fd1b71220ec5b5e1809c4d45eda6b6cfd6ff6d0a6755,PASS
test,Model-guided constrained SAC,test_012_b6bdc05b20a7,554911178,16,BC,True,False,25290.67581268037,True,,False,mpc_slow|mpc_central|mpc_fast,RC-MSA + complete tagged transition + formal objective,True,d27b06d558504db311f05fad7f3e45c177acbbcc43e713ef038ced9b34911b7a,PASS
test,Model-guided constrained SAC,test_012_b6bdc05b20a7,554911178,16,SAC,False,True,26060.04752134169,True,,False,mpc_slow|mpc_central|mpc_fast,RC-MSA + complete tagged transition + formal objective,True,1fa087dc0945c168d31435d7409938c177ae9cef394c7ab5cf65492d1cd2bde7,PASS
test,Model-guided constrained SAC,test_012_b6bdc05b20a7,554911178,17,BC,True,False,29699.01782968906,True,,False,mpc_slow|mpc_central|mpc_fast,RC-MSA + complete tagged transition + formal objective,True,96c6639f58b4b25ef322185495e8c50759078f0986878959782131773a654c1f,PASS
test,Model-guided constrained SAC,test_012_b6bdc05b20a7,554911178,17,SAC,False,True,30670.432791699663,True,,False,mpc_slow|mpc_central|mpc_fast,RC-MSA + complete tagged transition + formal objective,True,54f004ff683845c95df955abfa081b9590487041200ad9a30c971f30bf91a8fa,PASS
test,Model-guided constrained SAC,test_012_b6bdc05b20a7,554911178,18,BC,True,False,20612.786247448064,True,,False,mpc_slow|mpc_central|mpc_fast,RC-MSA + complete tagged transition + formal objective,True,eae073f5de79d0fc0a363d68d3c9754984d1778fb494dd7088ef5d3616a4eaf4,PASS
test,Model-guided constrained SAC,test_012_b6bdc05b20a7,554911178,18,SAC,False,True,21395.594733264817,True,,False,mpc_slow|mpc_central|mpc_fast,RC-MSA + complete tagged transition + formal objective,True,a6108e09758ed6ba971638532ae806cdb500c7c22f4f52c862e3512440c86547,PASS
test,Model-guided constrained SAC,test_012_b6bdc05b20a7,554911178,19,BC,True,False,25045.48329704617,True,,False,mpc_slow|mpc_central|mpc_fast,RC-MSA + complete tagged transition + formal objective,True,86b4c5b6cbf156414f37c01f617aa4f4bccc2b1a345a55537ad15531e16acbf4,PASS
test,Model-guided constrained SAC,test_012_b6bdc05b20a7,554911178,19,SAC,False,True,26023.043966301502,True,,False,mpc_slow|mpc_central|mpc_fast,RC-MSA + complete tagged transition + formal objective,True,9db47d174c9806a4cdde17b1ebf9a59a88c25ff8a81e4dd9d5d3d2babb3a421e,PASS
test,Model-guided constrained SAC,test_012_b6bdc05b20a7,554911178,20,BC,True,False,25207.934322495057,True,,False,mpc_slow|mpc_central|mpc_fast,RC-MSA + complete tagged transition + formal objective,True,0c3635188c06f36b7f2b45290edc8bb79110913797ecede4335c1ebf7b35ba3f,PASS
test,Model-guided constrained SAC,test_012_b6bdc05b20a7,554911178,20,SAC,False,True,26116.68966126145,True,,False,mpc_slow|mpc_central|mpc_fast,RC-MSA + complete tagged transition + formal objective,True,b7f0046a1cf4548861c1a03a5317698768a50e34bbf9e33846017529a9b0c328,PASS
test,Model-guided constrained SAC,test_012_b6bdc05b20a7,1600960620,0,BC,False,True,94.65122461407177,True,,False,mpc_slow|mpc_central|mpc_fast,RC-MSA + complete tagged transition + formal objective,True,007eaab26452d7f0b97804302c9c7a07b99641931d48602f897728fe29c02fc2,PASS
test,Model-guided constrained SAC,test_012_b6bdc05b20a7,1600960620,0,SAC,True,False,42.11987946701844,True,,False,mpc_slow|mpc_central|mpc_fast,RC-MSA + complete tagged transition + formal objective,True,8df8fec03c6434065a2eb45b1673547601038882a3c019b061127ea8d1577d08,PASS
test,Model-guided constrained SAC,test_012_b6bdc05b20a7,1600960620,1,BC,False,True,3953.497741788616,True,,False,mpc_slow|mpc_central|mpc_fast,RC-MSA + complete tagged transition + formal objective,True,e1d0f0d3870e6d6e89338b770f23a9a6d7446e58fd69b80bef919b3c8fb3c421,PASS
test,Model-guided constrained SAC,test_012_b6bdc05b20a7,1600960620,1,SAC,True,False,3920.4957898557327,True,,False,mpc_slow|mpc_central|mpc_fast,RC-MSA + complete tagged transition + formal objective,True,badba4144abab1f88cf70a835359b71499b657e9e885eeed90329f7db11fd2e9,PASS
test,Model-guided constrained SAC,test_012_b6bdc05b20a7,1600960620,2,BC,False,True,12870.182823218358,True,,False,mpc_slow|mpc_central|mpc_fast,RC-MSA + complete tagged transition + formal objective,True,faa30fad3c6206a799707b8a9e7e8535a06d272f4dce74d98a76c9006d232b24,PASS
test,Model-guided constrained SAC,test_012_b6bdc05b20a7,1600960620,2,SAC,True,False,12834.30055748971,True,,False,mpc_slow|mpc_central|mpc_fast,RC-MSA + complete tagged transition + formal objective,True,d22089688f9c5882690a3475cf52fe5940c088b10fd9f16356405678614c6394,PASS
test,Model-guided constrained SAC,test_012_b6bdc05b20a7,1600960620,3,BC,True,False,11899.713178016927,True,,False,mpc_slow|mpc_central|mpc_fast,RC-MSA + complete tagged transition + formal objective,True,e93ae50f4c06cdff8db5fffb2b768e0576241bc2982c22fc6a3d1191f381b0d7,PASS
test,Model-guided constrained SAC,test_012_b6bdc05b20a7,1600960620,3,SAC,False,True,11899.71320280451,True,,False,mpc_slow|mpc_central|mpc_fast,RC-MSA + complete tagged transition + formal objective,True,801ad84dde02e3623feb983e8910f3abdf37fe35662edf1837da6fa79cfb27be,PASS
test,Model-guided constrained SAC,test_012_b6bdc05b20a7,1600960620,4,BC,True,False,14196.21276905454,True,,False,mpc_slow|mpc_central|mpc_fast,RC-MSA + complete tagged transition + formal objective,True,8fcaf103702629310a304d391727b3ec7bf2f829ed7f2e732658c6553ece252f,PASS
test,Model-guided constrained SAC,test_012_b6bdc05b20a7,1600960620,4,SAC,False,True,14339.066682182947,True,,False,mpc_slow|mpc_central|mpc_fast,RC-MSA + complete tagged transition + formal objective,True,4262567053d8f3abba077e6b6c2b5b2ef5933a480f5675497aa174eb6f13f181,PASS
test,Model-guided constrained SAC,test_012_b6bdc05b20a7,1600960620,5,BC,True,False,12313.971509152743,True,,False,mpc_slow|mpc_central|mpc_fast,RC-MSA + complete tagged transition + formal objective,True,6f4024aef8ccfb093edae09494ec65a2a4b5ee314830e58aa319ae645a98b8d4,PASS
test,Model-guided constrained SAC,test_012_b6bdc05b20a7,1600960620,5,SAC,False,True,12462.020820633426,True,,False,mpc_slow|mpc_central|mpc_fast,RC-MSA + complete tagged transition + formal objective,True,41ef9b37c6526938d6dc7a5f82a287a25673e5b687738de55172ea6fadbee388,PASS
test,Model-guided constrained SAC,test_012_b6bdc05b20a7,1600960620,6,BC,True,False,15532.980760050244,True,,False,mpc_slow|mpc_central|mpc_fast,RC-MSA + complete tagged transition + formal objective,True,0f6d3873329f4d8faa8efc150ef51825ef7555794c6ef0143ce388b36adef04c,PASS
test,Model-guided constrained SAC,test_012_b6bdc05b20a7,1600960620,6,SAC,False,True,15799.21390728249,True,,False,mpc_slow|mpc_central|mpc_fast,RC-MSA + complete tagged transition + formal objective,True,ffaca684764e6fc35c1072c9b112de6488b93ba656c69d5516102a9bf639e0b7,PASS
test,Model-guided constrained SAC,test_012_b6bdc05b20a7,1600960620,7,BC,True,False,15235.00879421962,True,,False,mpc_slow|mpc_central|mpc_fast,RC-MSA + complete tagged transition + formal objective,True,acc4aa31731c5a3b1beec0f9ca97f76c9b76e51f942cf629c3387d0dd49780b5,PASS
test,Model-guided constrained SAC,test_012_b6bdc05b20a7,1600960620,7,SAC,False,True,15528.694952572409,True,,False,mpc_slow|mpc_central|mpc_fast,RC-MSA + complete tagged transition + formal objective,True,d2bf68a00013f2eb55b5bdf639c839d413d54b1eaf6ccd49c92318e98af80c4e,PASS
test,Model-guided constrained SAC,test_012_b6bdc05b20a7,1600960620,8,BC,True,False,14448.754394250707,True,,False,mpc_slow|mpc_central|mpc_fast,RC-MSA + complete tagged transition + formal objective,True,f657a2fe900e83ae733b9ab025870543bcf6cd9c3e814b8ea3007eb424cb7d96,PASS
test,Model-guided constrained SAC,test_012_b6bdc05b20a7,1600960620,8,SAC,False,True,14729.697671248005,True,,False,mpc_slow|mpc_central|mpc_fast,RC-MSA + complete tagged transition + formal objective,True,409121b616e2a39f509fdc09132ad916383c0719dd7f2521f9dd4b16d45b550b,PASS
test,Model-guided constrained SAC,test_012_b6bdc05b20a7,1600960620,9,BC,True,False,19840.343746838706,True,,False,mpc_slow|mpc_central|mpc_fast,RC-MSA + complete tagged transition + formal objective,True,7761e81749f6b956880f6f240bd8a76debbb20de2693dbc5a3d4bd71d8bfbdb8,PASS
test,Model-guided constrained SAC,test_012_b6bdc05b20a7,1600960620,9,SAC,False,True,20279.454876412383,True,,False,mpc_slow|mpc_central|mpc_fast,RC-MSA + complete tagged transition + formal objective,True,1a9687477b540ef30ffe359afd342b297c747520278113ae79be9d1409f4a7b3,PASS
test,Model-guided constrained SAC,test_012_b6bdc05b20a7,1600960620,10,BC,True,False,21250.404975295787,True,,False,mpc_slow|mpc_central|mpc_fast,RC-MSA + complete tagged transition + formal objective,True,679fa6744fcc8f2fb3c3be03fb0eb56f0cc80296906a07d21d9aa34044e90192,PASS
test,Model-guided constrained SAC,test_012_b6bdc05b20a7,1600960620,10,SAC,False,True,21786.49350239496,True,,False,mpc_slow|mpc_central|mpc_fast,RC-MSA + complete tagged transition + formal objective,True,b7aa1a155397d784f91e69b4d4b8642a26488223848442ea6220bf1e560cfb6d,PASS
test,Model-guided constrained SAC,test_012_b6bdc05b20a7,1600960620,11,BC,True,False,20105.68601327266,True,,False,mpc_slow|mpc_central|mpc_fast,RC-MSA + complete tagged transition + formal objective,True,b4b8ecc75d1283f5e683deb08768026d13bfed8211394e7918e3df81d4729058,PASS
test,Model-guided constrained SAC,test_012_b6bdc05b20a7,1600960620,11,SAC,False,True,20554.2095388237,True,,False,mpc_slow|mpc_central|mpc_fast,RC-MSA + complete tagged transition + formal objective,True,41d50a908b52676a7ea51bdbabf12345f0cd68c3d0a2e5531d6c39ab55c26469,PASS
test,Model-guided constrained SAC,test_012_b6bdc05b20a7,1600960620,12,BC,True,False,22132.226111177664,True,,False,mpc_slow|mpc_central|mpc_fast,RC-MSA + complete tagged transition + formal objective,True,a8c823c4698898dab8744ab80b9beeb05d61352b6a9f1b5e1292e85cb34a9ac2,PASS
test,Model-guided constrained SAC,test_012_b6bdc05b20a7,1600960620,12,SAC,False,True,22790.81985093685,True,,False,mpc_slow|mpc_central|mpc_fast,RC-MSA + complete tagged transition + formal objective,True,f9acec722e1ecbd31be51f646b52792db814bc83b555d4ab9fce43bed22f1ac4,PASS
test,Model-guided constrained SAC,test_012_b6bdc05b20a7,1600960620,13,BC,True,False,22645.776155582036,True,,False,mpc_slow|mpc_central|mpc_fast,RC-MSA + complete tagged transition + formal objective,True,400928913b1cc9d4c7ecf86ac305f7f38df3c34ad6cef35ea6285605c874e290,PASS
test,Model-guided constrained SAC,test_012_b6bdc05b20a7,1600960620,13,SAC,False,True,23281.277641642468,True,,False,mpc_slow|mpc_central|mpc_fast,RC-MSA + complete tagged transition + formal objective,True,6a4ea13c5c668948008819dcfca451c3092a548da2e64e4aec23620d819ff9ae,PASS
test,Model-guided constrained SAC,test_012_b6bdc05b20a7,1600960620,14,BC,True,False,26112.115365864644,True,,False,mpc_slow|mpc_central|mpc_fast,RC-MSA + complete tagged transition + formal objective,True,a2a4681c829fa417ce83b215437c9adc08ecd8548887a586c39f0ad4c0f9bce2,PASS
test,Model-guided constrained SAC,test_012_b6bdc05b20a7,1600960620,14,SAC,False,True,26923.663417732787,True,,False,mpc_slow|mpc_central|mpc_fast,RC-MSA + complete tagged transition + formal objective,True,24dec65dd1f5ce183a00e841a0477273246bb5dd3f78d5283ebecdedf2ad29b4,PASS
test,Model-guided constrained SAC,test_012_b6bdc05b20a7,1600960620,15,BC,True,False,24125.623666529984,True,,False,mpc_slow|mpc_central|mpc_fast,RC-MSA + complete tagged transition + formal objective,True,d3880987209125f1c12e524560abd529b7a5e418f829524e956f1aa9f80695a3,PASS
test,Model-guided constrained SAC,test_012_b6bdc05b20a7,1600960620,15,SAC,False,True,24859.779028045887,True,,False,mpc_slow|mpc_central|mpc_fast,RC-MSA + complete tagged transition + formal objective,True,9aee6941c8eec9ff8252c9617519c0dd680becf57398faa852388b4f130aaf53,PASS
test,Model-guided constrained SAC,test_012_b6bdc05b20a7,1600960620,16,BC,True,False,25101.508066076007,True,,False,mpc_slow|mpc_central|mpc_fast,RC-MSA + complete tagged transition + formal objective,True,b9f88eb444bc1e1a572f053979c3a52e462a6c796ffc71cdf393af1b53eea6c0,PASS
test,Model-guided constrained SAC,test_012_b6bdc05b20a7,1600960620,16,SAC,False,True,25992.77301201205,True,,False,mpc_slow|mpc_central|mpc_fast,RC-MSA + complete tagged transition + formal objective,True,6d9ff0619ed7c4b6c32c4cb064169e984ad41662eafaf86fea06906a1843e4a2,PASS
test,Model-guided constrained SAC,test_012_b6bdc05b20a7,1600960620,17,BC,True,False,29615.74535133492,True,,False,mpc_slow|mpc_central|mpc_fast,RC-MSA + complete tagged transition + formal objective,True,70d4564507d8435b6bc002146fa2587a2ac628cf373eaa55b85b2c359f6d35a6,PASS
test,Model-guided constrained SAC,test_012_b6bdc05b20a7,1600960620,17,SAC,False,True,30475.659951336263,True,,False,mpc_slow|mpc_central|mpc_fast,RC-MSA + complete tagged transition + formal objective,True,b2d4af4aaf1dc457881a4588474cc33f5c496688ede3292c9f150fc76f7b41b2,PASS
test,Model-guided constrained SAC,test_012_b6bdc05b20a7,1600960620,18,BC,True,False,20461.26253141876,True,,False,mpc_slow|mpc_central|mpc_fast,RC-MSA + complete tagged transition + formal objective,True,678abf0fc0e573d9613f05b5da9062ee84996f8c4dd6278804c770117f8a7fd7,PASS
test,Model-guided constrained SAC,test_012_b6bdc05b20a7,1600960620,18,SAC,False,True,21388.32746188764,True,,False,mpc_slow|mpc_central|mpc_fast,RC-MSA + complete tagged transition + formal objective,True,90093e5f9e76223572f30bc7e9b16e1a2d4edd70e6c7deb51c727b50f75c82f1,PASS
test,Model-guided constrained SAC,test_012_b6bdc05b20a7,1600960620,19,BC,True,False,24979.26089056096,True,,False,mpc_slow|mpc_central|mpc_fast,RC-MSA + complete tagged transition + formal objective,True,75515e51b9f85f3dfaaabdd8e3eb3694b1d05f2ad3db9e8a4485270422fe3aa9,PASS
test,Model-guided constrained SAC,test_012_b6bdc05b20a7,1600960620,19,SAC,False,True,25867.444358787718,True,,False,mpc_slow|mpc_central|mpc_fast,RC-MSA + complete tagged transition + formal objective,True,fec9cf62b6cf72865d191b4bed74b348d48fb9886c797ad4aa3a828b89376a8f,PASS
test,Model-guided constrained SAC,test_012_b6bdc05b20a7,1600960620,20,BC,True,False,25090.30445926509,True,,False,mpc_slow|mpc_central|mpc_fast,RC-MSA + complete tagged transition + formal objective,True,ff349ee05438f967c909e719d3ea1b3ded4a378e458b7c7136c3793777cf5f2d,PASS
test,Model-guided constrained SAC,test_012_b6bdc05b20a7,1600960620,20,SAC,False,True,26115.03506519221,True,,False,mpc_slow|mpc_central|mpc_fast,RC-MSA + complete tagged transition + formal objective,True,409c44978de312df8bf697535f1f850da96b8810e37b265a65964439e53a16f4,PASS
test,Model-guided constrained SAC,test_013_040653995d85,301721597,0,BC,False,True,96.65764518912894,True,,False,mpc_slow|mpc_central|mpc_fast,RC-MSA + complete tagged transition + formal objective,True,6b0287c6c7f978ab14b0613e42e3c6b4048c355be2d50773bda36453131df0ff,PASS
test,Model-guided constrained SAC,test_013_040653995d85,301721597,0,SAC,True,False,42.76476893639021,True,,False,mpc_slow|mpc_central|mpc_fast,RC-MSA + complete tagged transition + formal objective,True,0047c0978a804ea2256d7a66e09456e77970f4b1c943d947b0578c5f10e91baf,PASS
test,Model-guided constrained SAC,test_013_040653995d85,301721597,1,BC,False,True,614.7059862053153,True,,False,mpc_slow|mpc_central|mpc_fast,RC-MSA + complete tagged transition + formal objective,True,fe6fc723ad017e88b88214591df6368c85e5ce6e1b8a119aa0f11e627dfcd22d,PASS
test,Model-guided constrained SAC,test_013_040653995d85,301721597,1,SAC,True,False,567.0712508646916,True,,False,mpc_slow|mpc_central|mpc_fast,RC-MSA + complete tagged transition + formal objective,True,d1c4a0b448eb2a5a508cfe0f516931d0032194df99c3eddf651dbdfb73daa566,PASS
test,Model-guided constrained SAC,test_013_040653995d85,301721597,2,BC,False,True,11234.637922609934,True,,False,mpc_slow|mpc_central|mpc_fast,RC-MSA + complete tagged transition + formal objective,True,91979ba156971c184e25ad044c08fbfa817a01fc2fd3a2fdf92b865dff7890b8,PASS
test,Model-guided constrained SAC,test_013_040653995d85,301721597,2,SAC,True,False,11202.125807067794,True,,False,mpc_slow|mpc_central|mpc_fast,RC-MSA + complete tagged transition + formal objective,True,84eec2b2b6587420b4f0fc6e12f73ed32c0bdcf1332c117eb26bdb9e6800f1d8,PASS
test,Model-guided constrained SAC,test_013_040653995d85,301721597,3,BC,False,True,15810.693399641304,True,,False,mpc_slow|mpc_central|mpc_fast,RC-MSA + complete tagged transition + formal objective,True,59f42ddfae44fed874074d802f96953c8c8f87d85c034afdc26c7d31f33b0bbf,PASS
test,Model-guided constrained SAC,test_013_040653995d85,301721597,3,SAC,True,False,15791.744995488996,True,,False,mpc_slow|mpc_central|mpc_fast,RC-MSA + complete tagged transition + formal objective,True,ba6ec0d297c790208ca05ed99eb2dca9ea451a9255d26a6f6e3826ab98f8be84,PASS
test,Model-guided constrained SAC,test_013_040653995d85,301721597,4,BC,True,False,11668.604507658722,True,,False,mpc_slow|mpc_central|mpc_fast,RC-MSA + complete tagged transition + formal objective,True,4aade36a5fb659a4d8dfa39481c68d655e9fd60b5a5fa79dd4b14d7faa0f1432,PASS
test,Model-guided constrained SAC,test_013_040653995d85,301721597,4,SAC,False,True,11690.778296015078,True,,False,mpc_slow|mpc_central|mpc_fast,RC-MSA + complete tagged transition + formal objective,True,fc0a00e0ad4f0aac784b919aa4b75224644859278363090bef5e91cd34b834ba,PASS
test,Model-guided constrained SAC,test_013_040653995d85,301721597,5,BC,True,False,16657.244789030185,True,,False,mpc_slow|mpc_central|mpc_fast,RC-MSA + complete tagged transition + formal objective,True,2485899cb6b541295d292a161884dbda3392df53cdc6a161cacfc3358d6292bc,PASS
test,Model-guided constrained SAC,test_013_040653995d85,301721597,5,SAC,False,True,16952.386395570415,True,,False,mpc_slow|mpc_central|mpc_fast,RC-MSA + complete tagged transition + formal objective,True,1fe9da6268695c697400cc6fcb2aae8ec12c6363b69e1746e60f5ab975528b67,PASS
test,Model-guided constrained SAC,test_013_040653995d85,301721597,6,BC,True,False,14838.190108762852,True,,False,mpc_slow|mpc_central|mpc_fast,RC-MSA + complete tagged transition + formal objective,True,cc10955a0e0959e85e21ab0184f28ee0a421d8a759273f4f984bd763ca445b47,PASS
test,Model-guided constrained SAC,test_013_040653995d85,301721597,6,SAC,False,True,15137.338316239942,True,,False,mpc_slow|mpc_central|mpc_fast,RC-MSA + complete tagged transition + formal objective,True,b15cd1478f17e352c0b8c3f2971767c901be643734be6ff34419899e098fb37d,PASS
test,Model-guided constrained SAC,test_013_040653995d85,301721597,7,BC,True,False,12490.432640767918,True,,False,mpc_slow|mpc_central|mpc_fast,RC-MSA + complete tagged transition + formal objective,True,a9f9c4430d6bab2b1aac542cab79e68ba0d43f2a0b9ce93ea9aa155cc2851f42,PASS
test,Model-guided constrained SAC,test_013_040653995d85,301721597,7,SAC,False,True,12751.848805996977,True,,False,mpc_slow|mpc_central|mpc_fast,RC-MSA + complete tagged transition + formal objective,True,508f972d861b626b69adb2bea6dd22cc9b6dc941d4d613bcd94dead9dd2543f7,PASS
test,Model-guided constrained SAC,test_013_040653995d85,301721597,8,BC,True,False,11618.13614959147,True,,False,mpc_slow|mpc_central|mpc_fast,RC-MSA + complete tagged transition + formal objective,True,89b2340d717855c6e12ed5c69b7ba70ef7795f533c977a9ad1e76d0184506950,PASS
test,Model-guided constrained SAC,test_013_040653995d85,301721597,8,SAC,False,True,11997.222531406973,True,,False,mpc_slow|mpc_central|mpc_fast,RC-MSA + complete tagged transition + formal objective,True,163f7901499ea5b4aab06b8ea6ee45a0d6eabf196b48a2a15c2942f58110c316,PASS
test,Model-guided constrained SAC,test_013_040653995d85,301721597,9,BC,True,False,20416.967011810382,True,,False,mpc_slow|mpc_central|mpc_fast,RC-MSA + complete tagged transition + formal objective,True,bf0ef521011b939c4db2aba4ae39a9c2404a9b72da4800f8c8035a00c3370966,PASS
test,Model-guided constrained SAC,test_013_040653995d85,301721597,9,SAC,False,True,20866.97164882109,True,,False,mpc_slow|mpc_central|mpc_fast,RC-MSA + complete tagged transition + formal objective,True,a06b724677d69f2a7877038ec57bc46bea72c9e63827f02b0300a1b7c1b500de,PASS
test,Model-guided constrained SAC,test_013_040653995d85,301721597,10,BC,True,False,15681.937310675148,True,,False,mpc_slow|mpc_central|mpc_fast,RC-MSA + complete tagged transition + formal objective,True,07bf1cc06af4ec441020e3996a904f49d59832671e0839edf231d1e667e4564c,PASS
test,Model-guided constrained SAC,test_013_040653995d85,301721597,10,SAC,False,True,16098.414944222612,True,,False,mpc_slow|mpc_central|mpc_fast,RC-MSA + complete tagged transition + formal objective,True,9935f4e9807b0a87f121daf4e0eceb0e46f6729e50709444ca3f165c668a082b,PASS
test,Model-guided constrained SAC,test_013_040653995d85,301721597,11,BC,True,False,19189.10374921483,True,,False,mpc_slow|mpc_central|mpc_fast,RC-MSA + complete tagged transition + formal objective,True,2d5b55541937b1fca4defc11753857cd7ec914d88dfe57b262ebb7b2b6e81099,PASS
test,Model-guided constrained SAC,test_013_040653995d85,301721597,11,SAC,False,True,19657.775877131065,True,,False,mpc_slow|mpc_central|mpc_fast,RC-MSA + complete tagged transition + formal objective,True,6ce420071e73b6340bbc553405e021b1e0a8a7179e220b7a4f6ff1d3dd55d0c4,PASS
test,Model-guided constrained SAC,test_013_040653995d85,301721597,12,BC,True,False,21131.55240123394,True,,False,mpc_slow|mpc_central|mpc_fast,RC-MSA + complete tagged transition + formal objective,True,3f9159b104aaf0206dc8be558d4a777cfc8ef869a2fe80c3e404f0bf34ebc181,PASS
test,Model-guided constrained SAC,test_013_040653995d85,301721597,12,SAC,False,True,21623.88342199624,True,,False,mpc_slow|mpc_central|mpc_fast,RC-MSA + complete tagged transition + formal objective,True,b91eb0cf4fad0b1308bf83c3618b65f46a730f549af8823382333b9db4e870bb,PASS
test,Model-guided constrained SAC,test_013_040653995d85,301721597,13,BC,True,False,23522.345701770493,True,,False,mpc_slow|mpc_central|mpc_fast,RC-MSA + complete tagged transition + formal objective,True,894235b6c32f81d14b5d5626256108354f512e81ddd394c5d6efd65138cb9a66,PASS
test,Model-guided constrained SAC,test_013_040653995d85,301721597,13,SAC,False,True,24142.25973682846,True,,False,mpc_slow|mpc_central|mpc_fast,RC-MSA + complete tagged transition + formal objective,True,23041a00ceb5fef64c58c16066defdfaae0458edbe74a7e36efd792f1b83e339,PASS
test,Model-guided constrained SAC,test_013_040653995d85,301721597,14,BC,True,False,19102.054566542163,True,,False,mpc_slow|mpc_central|mpc_fast,RC-MSA + complete tagged transition + formal objective,True,f8aaabfedb39a675a94c7488c8c2bc991dd85cd0056c61a1c747262402206790,PASS
test,Model-guided constrained SAC,test_013_040653995d85,301721597,14,SAC,False,True,19698.799064462048,True,,False,mpc_slow|mpc_central|mpc_fast,RC-MSA + complete tagged transition + formal objective,True,da88ec2c87b4559f909945424fa2be491ba7fa217ec79e3256b60e991af66983,PASS
test,Model-guided constrained SAC,test_013_040653995d85,301721597,15,BC,True,False,21870.523391967232,True,,False,mpc_slow|mpc_central|mpc_fast,RC-MSA + complete tagged transition + formal objective,True,ba5a0c08f6b8b67f084292fd1205f2cc78da4fbc983839b8707ec064c07c7bec,PASS
test,Model-guided constrained SAC,test_013_040653995d85,301721597,15,SAC,False,True,22634.49900889953,True,,False,mpc_slow|mpc_central|mpc_fast,RC-MSA + complete tagged transition + formal objective,True,ff37ad69859d9572cfac285a86a854a7d15b90b40ef0f83d12ddb78c74876705,PASS
test,Model-guided constrained SAC,test_013_040653995d85,301721597,16,BC,True,False,20234.14725136384,True,,False,mpc_slow|mpc_central|mpc_fast,RC-MSA + complete tagged transition + formal objective,True,f5af0df2b19ebd81ace5f581026b15517f587b8d36a452cf4b0b891cf2be2a1e,PASS
test,Model-guided constrained SAC,test_013_040653995d85,301721597,16,SAC,False,True,20987.606090981808,True,,False,mpc_slow|mpc_central|mpc_fast,RC-MSA + complete tagged transition + formal objective,True,052ee264bd9ff4649b0e2c97baf4814894d36ed9135306c076a81d2199747dda,PASS
test,Model-guided constrained SAC,test_013_040653995d85,301721597,17,BC,True,False,18753.39975984786,True,,False,mpc_slow|mpc_central|mpc_fast,RC-MSA + complete tagged transition + formal objective,True,226f40e447a9e144d08378ff063eab8088526a3a0d24b7f8f54cf5cd95688480,PASS
test,Model-guided constrained SAC,test_013_040653995d85,301721597,17,SAC,False,True,19536.783556405226,True,,False,mpc_slow|mpc_central|mpc_fast,RC-MSA + complete tagged transition + formal objective,True,e23157b4a0c2f5affa04ff5828de721081b75e60a817bc793014816696d195e2,PASS
test,Model-guided constrained SAC,test_013_040653995d85,301721597,18,BC,True,False,18686.916567602075,True,,False,mpc_slow|mpc_central|mpc_fast,RC-MSA + complete tagged transition + formal objective,True,ab80937c2181f5fd5929b4727620ce0877c3c82f81c3c71bcbc6e189838eae97,PASS
